   166    0.47110E+04   -0.42922E+02    0.12912E-05   -0.42922E+02    0.96138E+00   -0.48682E-08    0.12912E-05   -0.48682E-08    0.29701E-11
   167    0.47386E+04   -0.42573E+02    0.12694E-05   -0.42573E+02    0.95124E+00   -0.48296E-08    0.12694E-05   -0.48296E-08    0.29192E-11
   168    0.47658E+04   -0.42197E+02    0.12482E-05   -0.42197E+02    0.94107E+00   -0.47902E-08    0.12482E-05   -0.47902E-08    0.28693E-11
   169    0.47928E+04   -0.41794E+02    0.12274E-05   -0.41794E+02    0.93059E+00   -0.47494E-08    0.12274E-05   -0.47494E-08    0.28206E-11
   170    0.48194E+04   -0.41365E+02    0.12070E-05   -0.41365E+02    0.92001E+00   -0.47071E-08    0.12070E-05   -0.47071E-08    0.27730E-11
   171    0.48456E+04   -0.40908E+02    0.11870E-05   -0.40908E+02    0.90933E+00   -0.46627E-08    0.11870E-05   -0.46627E-08    0.27264E-11
   172    0.48715E+04   -0.40425E+02    0.11675E-05   -0.40425E+02    0.89848E+00   -0.46159E-08    0.11675E-05   -0.46159E-08    0.26808E-11
   173    0.48970E+04   -0.39915E+02    0.11484E-05   -0.39915E+02    0.88747E+00   -0.45663E-08    0.11484E-05   -0.45663E-08    0.26362E-11
   174    0.49221E+04   -0.39380E+02    0.11297E-05   -0.39380E+02    0.87657E+00   -0.45135E-08    0.11297E-05   -0.45135E-08    0.25926E-11
   175    0.49470E+04   -0.38817E+02    0.11114E-05   -0.38817E+02    0.86551E+00   -0.44572E-08    0.11114E-05   -0.44572E-08    0.25498E-11
   176    0.49713E+04   -0.38226E+02    0.10934E-05   -0.38226E+02    0.85449E+00   -0.43971E-08    0.10934E-05   -0.43971E-08    0.25079E-11
   177    0.49953E+04   -0.37610E+02    0.10759E-05   -0.37610E+02    0.84344E+00   -0.43333E-08    0.10759E-05   -0.43333E-08    0.24669E-11
   178    0.50189E+04   -0.36967E+02    0.10586E-05   -0.36967E+02    0.83259E+00   -0.42660E-08    0.10586E-05   -0.42660E-08    0.24267E-11
   179    0.50421E+04   -0.36297E+02    0.10418E-05   -0.36297E+02    0.82164E+00   -0.41953E-08    0.10418E-05   -0.41953E-08    0.23873E-11
